ID Aluno,Academia,Cidade,Esporte,Status Civil,Data Check-in,Duração (Min)
3615,Avengers,Espinho,Musculação,Solteiro(a),2023-05-03,30
9130,Avengers,Matosinhos,Musculação,Divorciado(a),2024-04-03,43
2954,Avengers,Setubal,Ciclyn,Solteiro(a),2024-03-13,13
5435,Avengers,Gondomar,Musculação,Divorciado(a),2023-12-22,22
5842,Avengers,Matosinhos,Ciclyn,Casado(a),2024-01-05,112
9750,Avengers,Espinho,Yoga,Divorciado(a),2023-01-30,20
2347,Avengers,Espinho,Ciclyn,Divorciado(a),2023-10-15,84
3230,Avengers,Setubal,Musculação,Solteiro(a),2023-11-21,94
2048,Avengers,Matosinhos,Musculação,Casado(a),2023-04-29,105
1668,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-01-12,25
5478,Avengers,Matosinhos,Musculação,Viúvo(a),2023-05-21,62
5198,Avengers,Gondomar,Yoga,Casado(a),2023-12-10,25
730,Avengers,Gondomar,Musculação,Solteiro(a),2023-07-02,5
8962,Avengers,Matosinhos,Musculação,Viúvo(a),2023-08-13,37
5067,Avengers,Gondomar,Ciclyn,Viúvo(a),2024-04-03,2
1466,Avengers,Gondomar,Ciclyn,Divorciado(a),2024-06-30,25
5162,Avengers,Matosinhos,Yoga,Casado(a),2023-10-06,83
3392,Avengers,Setubal,Ciclyn,Solteiro(a),2024-05-29,100
5842,Avengers,Gondomar,Ciclyn,Divorciado(a),2023-08-06,116
3615,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-06-03,68
2048,Avengers,Matosinhos,Ciclyn,Divorciado(a),2024-06-15,75
3339,Avengers,Espinho,Musculação,Solteiro(a),2023-03-12,60
9220,Avengers,Gondomar,Yoga,Casado(a),2023-11-11,14
865,Avengers,Matosinhos,Musculação,Casado(a),2024-05-27,27
5980,Avengers,Matosinhos,Ciclyn,Divorciado(a),2024-05-12,65
3279,Avengers,Matosinhos,Ciclyn,Casado(a),2024-01-20,84
6401,Avengers,Gondomar,Musculação,Divorciado(a),2023-03-17,115
6952,Avengers,Gondomar,Ciclyn,Viúvo(a),2024-06-24,47
4780,Avengers,Espinho,Yoga,Viúvo(a),2024-06-22,70
3392,Avengers,Gondomar,Yoga,Viúvo(a),2023-11-17,39
2275,Avengers,Setubal,Ciclyn,Casado(a),2024-04-18,38
3496,Avengers,Espinho,Musculação,Solteiro(a),2023-01-20,104
4998,Avengers,Setubal,Yoga,Casado(a),2023-02-23,1
730,Avengers,Gondomar,Musculação,Casado(a),2024-05-01,110
5308,Avengers,Setubal,Ciclyn,Casado(a),2024-02-07,68
5928,Avengers,Matosinhos,Ciclyn,Divorciado(a),2024-05-19,103
4151,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-02-12,92
7397,Avengers,Gondomar,Musculação,Divorciado(a),2024-01-03,83
5218,Avengers,Matosinhos,Musculação,Solteiro(a),2024-02-18,38
4960,Avengers,Setubal,Ciclyn,Casado(a),2024-04-25,108
3392,Avengers,Setubal,Musculação,Solteiro(a),2024-06-10,27
4996,Avengers,Espinho,Yoga,Solteiro(a),2023-05-15,63
3711,Avengers,Matosinhos,Ciclyn,Solteiro(a),2024-01-25,56
1805,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-10-22,75
1989,Avengers,Matosinhos,Yoga,Viúvo(a),2023-07-22,25
8332,Avengers,Matosinhos,Yoga,Viúvo(a),2023-06-29,109
5365,Avengers,Setubal,Ciclyn,Casado(a),2024-04-12,113
314,Avengers,Matosinhos,Ciclyn,Divorciado(a),2023-08-05,50
4151,Avengers,Matosinhos,Musculação,Viúvo(a),2023-09-29,96
9486,Avengers,Matosinhos,Ciclyn,Casado(a),2023-02-23,112
4355,Avengers,Setubal,Yoga,Divorciado(a),2023-01-06,8
79,Avengers,Setubal,Musculação,Casado(a),2023-10-19,91
8908,Avengers,Setubal,Yoga,Viúvo(a),2023-08-27,104
9043,Avengers,Setubal,Musculação,Casado(a),2024-01-29,114
4151,Avengers,Matosinhos,Ciclyn,Casado(a),2023-03-11,55
8140,Avengers,Gondomar,Yoga,Divorciado(a),2023-09-19,109
5435,Avengers,Matosinhos,Musculação,Casado(a),2024-06-03,120
3339,Avengers,Setubal,Yoga,Casado(a),2023-08-11,9
2416,Avengers,Setubal,Yoga,Casado(a),2023-06-08,27
7528,Avengers,Espinho,Musculação,Divorciado(a),2023-10-24,87
4355,Avengers,Setubal,Yoga,Casado(a),2024-03-06,60
6876,Avengers,Setubal,Ciclyn,Viúvo(a),2023-01-08,55
8642,Avengers,Espinho,Ciclyn,Divorciado(a),2023-05-11,84
9130,Avengers,Setubal,Ciclyn,Solteiro(a),2024-05-15,64
8308,Avengers,Matosinhos,Musculação,Divorciado(a),2023-06-09,87
4780,Avengers,Matosinhos,Yoga,Solteiro(a),2024-05-27,23
8480,Avengers,Setubal,Yoga,Viúvo(a),2023-01-03,95
7756,Avengers,Gondomar,Yoga,Casado(a),2023-04-14,10
4998,Avengers,Matosinhos,Ciclyn,Casado(a),2024-04-05,46
4060,Avengers,Gondomar,Ciclyn,Viúvo(a),2024-05-21,91
3986,Avengers,Espinho,Musculação,Divorciado(a),2023-01-25,44
6188,Avengers,Espinho,Ciclyn,Solteiro(a),2023-10-01,73
5757,Avengers,Gondomar,Yoga,Divorciado(a),2024-05-28,36
138,Avengers,Gondomar,Musculação,Solteiro(a),2024-01-09,69
6095,Avengers,Setubal,Yoga,Divorciado(a),2023-09-29,40
3339,Avengers,Gondomar,Musculação,Solteiro(a),2023-10-31,88
1805,Avengers,Gondomar,Yoga,Divorciado(a),2023-06-25,108
2885,Avengers,Gondomar,Musculação,Casado(a),2024-05-28,20
2048,Avengers,Setubal,Musculação,Casado(a),2023-06-06,91
5178,Avengers,Setubal,Yoga,Viúvo(a),2023-10-24,83
8757,Avengers,Setubal,Ciclyn,Viúvo(a),2024-03-10,77
5842,Avengers,Espinho,Musculação,Casado(a),2023-08-01,119
6844,Avengers,Gondomar,Yoga,Solteiro(a),2024-06-16,13
352,Avengers,Espinho,Ciclyn,Solteiro(a),2023-02-23,11
3711,Avengers,Espinho,Ciclyn,Casado(a),2023-06-17,5
4560,Avengers,Espinho,Ciclyn,Divorciado(a),2024-01-09,32
9486,Avengers,Setubal,Musculação,Divorciado(a),2024-04-20,105
408,Avengers,Setubal,Musculação,Viúvo(a),2023-03-24,21
2779,Avengers,Espinho,Musculação,Casado(a),2023-08-30,82
4996,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-12-20,86
8308,Avengers,Setubal,Musculação,Casado(a),2023-09-16,115
2797,Avengers,Espinho,Ciclyn,Casado(a),2024-06-02,7
5013,Avengers,Setubal,Ciclyn,Solteiro(a),2023-04-05,68
5178,Avengers,Espinho,Yoga,Viúvo(a),2023-10-12,90
7869,Avengers,Setubal,Yoga,Solteiro(a),2023-05-05,97
5435,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-05-04,31
6821,Avengers,Setubal,Yoga,Divorciado(a),2024-01-15,70
2885,Avengers,Espinho,Musculação,Casado(a),2023-08-18,111
4560,Avengers,Setubal,Yoga,Divorciado(a),2023-04-17,3
6443,Avengers,Espinho,Ciclyn,Viúvo(a),2024-02-12,75
3230,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-12-06,107
9456,Avengers,Setubal,Yoga,Solteiro(a),2023-11-24,39
3279,Avengers,Espinho,Musculação,Solteiro(a),2023-07-27,59
6095,Avengers,Setubal,Ciclyn,Casado(a),2023-04-11,87
2230,Avengers,Setubal,Yoga,Viúvo(a),2023-11-28,113
3453,Avengers,Matosinhos,Yoga,Solteiro(a),2024-02-25,94
6535,Avengers,Setubal,Ciclyn,Casado(a),2023-12-20,44
573,Avengers,Espinho,Yoga,Viúvo(a),2024-03-28,62
475,Avengers,Setubal,Ciclyn,Viúvo(a),2023-03-02,37
8388,Avengers,Espinho,Yoga,Divorciado(a),2023-12-17,73
8971,Avengers,Gondomar,Ciclyn,Divorciado(a),2024-04-29,59
4010,Avengers,Setubal,Musculação,Casado(a),2023-06-08,64
2632,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-07-25,51
5519,Avengers,Gondomar,Yoga,Solteiro(a),2023-05-08,40
4758,Avengers,Setubal,Yoga,Viúvo(a),2023-09-02,4
8441,Avengers,Gondomar,Musculação,Viúvo(a),2024-05-02,46
8441,Avengers,Setubal,Musculação,Solteiro(a),2023-05-24,47
5519,Avengers,Matosinhos,Yoga,Viúvo(a),2023-12-20,105
3574,Avengers,Matosinhos,Ciclyn,Divorciado(a),2024-05-08,61
4996,Avengers,Setubal,Yoga,Divorciado(a),2024-03-17,23
5198,Avengers,Setubal,Ciclyn,Divorciado(a),2024-01-30,69
3683,Avengers,Matosinhos,Ciclyn,Casado(a),2024-05-11,74
4780,Avengers,Gondomar,Ciclyn,Solteiro(a),2024-02-18,92
9791,Avengers,Gondomar,Musculação,Solteiro(a),2023-11-05,37
3167,Avengers,Gondomar,Yoga,Casado(a),2023-07-20,23
8468,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-09-19,98
475,Avengers,Espinho,Ciclyn,Casado(a),2023-12-03,116
5478,Avengers,Setubal,Ciclyn,Viúvo(a),2023-11-03,42
4355,Avengers,Matosinhos,Ciclyn,Casado(a),2023-07-08,59
6931,Avengers,Gondomar,Yoga,Viúvo(a),2023-07-25,65
1788,Avengers,Gondomar,Yoga,Divorciado(a),2024-06-20,16
329,Avengers,Setubal,Ciclyn,Solteiro(a),2024-02-01,2
6931,Avengers,Espinho,Ciclyn,Solteiro(a),2024-06-22,110
2347,Avengers,Espinho,Ciclyn,Casado(a),2023-02-01,35
4472,Avengers,Matosinhos,Musculação,Casado(a),2023-08-09,107
4960,Avengers,Setubal,Yoga,Casado(a),2023-08-12,61
5757,Avengers,Gondomar,Yoga,Casado(a),2023-11-21,109
6710,Avengers,Setubal,Yoga,Viúvo(a),2024-05-23,87
475,Avengers,Setubal,Musculação,Casado(a),2024-05-16,46
3496,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-05-06,30
5251,Avengers,Gondomar,Yoga,Viúvo(a),2024-03-31,30
1245,Avengers,Espinho,Musculação,Solteiro(a),2024-02-07,29
3868,Avengers,Gondomar,Yoga,Viúvo(a),2023-06-19,69
475,Avengers,Matosinhos,Yoga,Viúvo(a),2023-03-17,75
1054,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-08-01,61
2229,Avengers,Setubal,Musculação,Casado(a),2024-01-12,4
6663,Avengers,Gondomar,Ciclyn,Solteiro(a),2024-02-18,42
352,Avengers,Espinho,Ciclyn,Casado(a),2024-04-09,85
329,Avengers,Matosinhos,Musculação,Casado(a),2023-04-10,97
5162,Avengers,Matosinhos,Musculação,Solteiro(a),2023-05-13,96
5435,Avengers,Gondomar,Musculação,Viúvo(a),2023-06-08,31
3453,Avengers,Matosinhos,Musculação,Viúvo(a),2023-04-13,118
4780,Avengers,Espinho,Musculação,Casado(a),2024-05-30,19
8140,Avengers,Gondomar,Ciclyn,Casado(a),2023-03-07,12
2488,Avengers,Matosinhos,Yoga,Divorciado(a),2023-04-25,67
6526,Avengers,Setubal,Yoga,Casado(a),2024-03-15,32
5178,Avengers,Gondomar,Ciclyn,Solteiro(a),2024-01-17,14
5162,Avengers,Espinho,Ciclyn,Solteiro(a),2024-03-01,73
8908,Avengers,Matosinhos,Musculação,Viúvo(a),2023-09-03,84
8041,Avengers,Setubal,Yoga,Viúvo(a),2024-03-06,116
9456,Avengers,Setubal,Yoga,Casado(a),2024-03-29,83
4780,Avengers,Matosinhos,Musculação,Viúvo(a),2024-01-29,56
379,Avengers,Setubal,Musculação,Solteiro(a),2024-04-12,27
314,Avengers,Setubal,Yoga,Casado(a),2023-03-15,93
5198,Avengers,Espinho,Ciclyn,Viúvo(a),2023-08-07,63
4758,Avengers,Gondomar,Yoga,Casado(a),2023-01-11,17
3120,Avengers,Gondomar,Ciclyn,Casado(a),2023-04-08,3
4379,Avengers,Matosinhos,Ciclyn,Solteiro(a),2024-04-02,109
5365,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-08-07,112
8893,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-05-31,60
3392,Avengers,Espinho,Musculação,Solteiro(a),2023-01-19,104
6952,Avengers,Gondomar,Musculação,Viúvo(a),2023-10-11,29
6095,Avengers,Matosinhos,Ciclyn,Casado(a),2023-06-27,120
1695,Avengers,Gondomar,Musculação,Solteiro(a),2023-01-27,79
5198,Avengers,Setubal,Ciclyn,Solteiro(a),2023-10-18,60
8259,Avengers,Espinho,Yoga,Casado(a),2024-02-22,3
1245,Avengers,Espinho,Ciclyn,Casado(a),2023-10-09,53
4224,Avengers,Gondomar,Yoga,Divorciado(a),2023-09-12,21
6450,Avengers,Matosinhos,Musculação,Solteiro(a),2023-05-19,112
2788,Avengers,Setubal,Yoga,Viúvo(a),2024-02-15,92
5067,Avengers,Setubal,Ciclyn,Solteiro(a),2023-09-27,60
5853,Avengers,Espinho,Yoga,Casado(a),2023-10-16,86
3866,Avengers,Espinho,Ciclyn,Viúvo(a),2024-03-24,37
5642,Avengers,Gondomar,Musculação,Viúvo(a),2023-12-10,117
6876,Avengers,Setubal,Yoga,Casado(a),2023-01-20,46
4356,Avengers,Espinho,Musculação,Solteiro(a),2023-04-15,90
2632,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-02-08,45
5642,Avengers,Espinho,Yoga,Casado(a),2024-04-10,5
6188,Avengers,Gondomar,Ciclyn,Casado(a),2024-02-29,107
5757,Avengers,Matosinhos,Yoga,Solteiro(a),2023-09-23,78
4780,Avengers,Gondomar,Musculação,Viúvo(a),2024-01-21,116
9750,Avengers,Gondomar,Yoga,Casado(a),2024-05-24,77
6365,Avengers,Matosinhos,Yoga,Viúvo(a),2023-02-08,29
865,Avengers,Setubal,Musculação,Casado(a),2024-03-31,120
3120,Avengers,Espinho,Musculação,Solteiro(a),2023-05-03,51
9456,Avengers,Espinho,Musculação,Solteiro(a),2023-03-24,120
352,Avengers,Espinho,Musculação,Solteiro(a),2024-01-29,53
4998,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-12-04,8
2885,Avengers,Espinho,Ciclyn,Casado(a),2023-05-12,34
3339,Avengers,Gondomar,Yoga,Solteiro(a),2024-03-29,120
4758,Avengers,Gondomar,Yoga,Viúvo(a),2024-04-14,16
8648,Avengers,Setubal,Yoga,Viúvo(a),2023-12-18,109
9791,Avengers,Gondomar,Musculação,Viúvo(a),2024-03-27,106
2599,Avengers,Setubal,Ciclyn,Casado(a),2023-10-11,53
6850,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-11-19,60
1389,Avengers,Setubal,Musculação,Viúvo(a),2023-01-14,89
8201,Avengers,Matosinhos,Ciclyn,Solteiro(a),2024-06-24,119
4996,Avengers,Matosinhos,Musculação,Solteiro(a),2024-02-08,111
9220,Avengers,Matosinhos,Ciclyn,Casado(a),2023-09-26,31
9435,Avengers,Setubal,Yoga,Solteiro(a),2023-06-28,22
9606,Avengers,Setubal,Yoga,Casado(a),2024-02-26,10
336,Avengers,Matosinhos,Yoga,Casado(a),2023-01-02,59
6095,Avengers,Espinho,Yoga,Viúvo(a),2023-09-04,32
6401,Avengers,Matosinhos,Yoga,Solteiro(a),2023-01-13,116
9578,Avengers,Matosinhos,Yoga,Divorciado(a),2023-05-03,21
138,Avengers,Gondomar,Yoga,Solteiro(a),2023-05-22,50
5292,Avengers,Gondomar,Yoga,Viúvo(a),2024-06-24,39
2797,Avengers,Setubal,Yoga,Viúvo(a),2024-06-08,35
1703,Avengers,Matosinhos,Ciclyn,Viúvo(a),2024-03-20,89
1788,Avengers,Setubal,Musculação,Casado(a),2023-01-16,76
6821,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-01-23,75
4356,Avengers,Gondomar,Yoga,Casado(a),2023-06-23,3
8757,Avengers,Espinho,Musculação,Casado(a),2023-06-19,59
6504,Avengers,Espinho,Yoga,Divorciado(a),2024-06-22,28
3812,Avengers,Espinho,Ciclyn,Divorciado(a),2024-03-30,29
4356,Avengers,Setubal,Yoga,Casado(a),2023-10-01,50
4758,Avengers,Setubal,Musculação,Divorciado(a),2023-10-27,54
8971,Avengers,Matosinhos,Musculação,Solteiro(a),2023-12-06,53
5642,Avengers,Matosinhos,Yoga,Casado(a),2024-06-14,34
4224,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-11-20,50
5182,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-09-27,31
8648,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-05-19,28
5757,Avengers,Espinho,Ciclyn,Solteiro(a),2023-07-07,54
5067,Avengers,Matosinhos,Yoga,Solteiro(a),2023-03-11,85
553,Avengers,Espinho,Yoga,Casado(a),2023-09-26,91
9456,Avengers,Gondomar,Ciclyn,Casado(a),2023-01-16,99
5163,Avengers,Gondomar,Yoga,Divorciado(a),2023-03-02,19
79,Avengers,Matosinhos,Ciclyn,Viúvo(a),2024-06-14,26
1668,Avengers,Setubal,Musculação,Viúvo(a),2024-01-23,99
4469,Avengers,Setubal,Yoga,Solteiro(a),2024-05-01,81
9486,Avengers,Espinho,Yoga,Divorciado(a),2023-02-12,38
336,Avengers,Matosinhos,Yoga,Solteiro(a),2023-06-12,91
2347,Avengers,Espinho,Ciclyn,Viúvo(a),2024-01-04,75
8308,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-11-18,109
5853,Avengers,Setubal,Musculação,Casado(a),2023-07-15,62
5046,Avengers,Setubal,Musculação,Casado(a),2023-07-07,67
8201,Avengers,Setubal,Yoga,Solteiro(a),2023-01-13,28
5435,Avengers,Setubal,Yoga,Solteiro(a),2023-06-27,7
2048,Avengers,Matosinhos,Yoga,Solteiro(a),2024-06-26,26
5519,Avengers,Setubal,Ciclyn,Solteiro(a),2023-10-25,115
8308,Avengers,Espinho,Musculação,Casado(a),2024-01-11,55
6443,Avengers,Setubal,Yoga,Viúvo(a),2023-10-16,23
4010,Avengers,Gondomar,Musculação,Divorciado(a),2023-08-16,48
4472,Avengers,Espinho,Yoga,Viúvo(a),2023-04-02,75
329,Avengers,Gondomar,Yoga,Casado(a),2023-02-22,118
6188,Avengers,Matosinhos,Yoga,Casado(a),2023-03-06,61
1656,Avengers,Gondomar,Musculação,Viúvo(a),2023-11-16,43
3998,Avengers,Espinho,Yoga,Casado(a),2023-06-04,34
9435,Avengers,Espinho,Ciclyn,Solteiro(a),2024-05-11,40
8159,Avengers,Gondomar,Musculação,Divorciado(a),2023-07-08,20
336,Avengers,Setubal,Yoga,Solteiro(a),2023-10-26,96
3932,Avengers,Setubal,Yoga,Solteiro(a),2023-03-04,56
151,Avengers,Espinho,Musculação,Solteiro(a),2024-03-17,95
918,Avengers,Setubal,Ciclyn,Casado(a),2023-06-14,2
4060,Avengers,Setubal,Musculação,Casado(a),2023-12-23,119
9606,Avengers,Setubal,Ciclyn,Divorciado(a),2023-06-29,108
5536,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-03-18,37
6450,Avengers,Setubal,Musculação,Solteiro(a),2023-08-29,97
5163,Avengers,Matosinhos,Musculação,Solteiro(a),2023-03-27,47
5198,Avengers,Gondomar,Ciclyn,Casado(a),2023-01-10,73
5308,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-12-20,92
5198,Avengers,Gondomar,Ciclyn,Casado(a),2024-05-09,71
8962,Avengers,Gondomar,Musculação,Solteiro(a),2023-04-15,67
1805,Avengers,Matosinhos,Musculação,Casado(a),2023-04-28,50
8041,Avengers,Matosinhos,Ciclyn,Casado(a),2023-08-28,34
5046,Avengers,Gondomar,Musculação,Solteiro(a),2023-03-28,74
6479,Avengers,Matosinhos,Musculação,Divorciado(a),2023-08-23,73
6401,Avengers,Gondomar,Ciclyn,Divorciado(a),2023-01-29,93
8176,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-05-24,31
5435,Avengers,Matosinhos,Ciclyn,Solteiro(a),2024-02-05,2
8757,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-02-13,13
4996,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-02-08,54
2797,Avengers,Espinho,Ciclyn,Viúvo(a),2023-06-11,88
2883,Avengers,Espinho,Ciclyn,Divorciado(a),2023-08-26,28
8971,Avengers,Gondomar,Yoga,Divorciado(a),2024-06-08,98
5356,Avengers,Gondomar,Musculação,Viúvo(a),2023-06-15,89
6450,Avengers,Matosinhos,Ciclyn,Divorciado(a),2023-01-31,113
9340,Avengers,Setubal,Ciclyn,Casado(a),2023-12-10,78
7528,Avengers,Setubal,Musculação,Casado(a),2023-08-06,10
6450,Avengers,Matosinhos,Yoga,Divorciado(a),2024-06-02,93
8176,Avengers,Espinho,Ciclyn,Solteiro(a),2023-10-01,58
9750,Avengers,Setubal,Musculação,Casado(a),2024-02-25,120
495,Avengers,Setubal,Musculação,Viúvo(a),2023-09-10,100
8308,Avengers,Gondomar,Ciclyn,Viúvo(a),2024-03-13,24
6876,Avengers,Gondomar,Ciclyn,Casado(a),2024-06-10,42
5198,Avengers,Espinho,Musculação,Viúvo(a),2023-05-01,1
9094,Avengers,Gondomar,Ciclyn,Solteiro(a),2024-03-09,16
3223,Avengers,Setubal,Yoga,Viúvo(a),2023-12-11,39
475,Avengers,Gondomar,Ciclyn,Viúvo(a),2023-12-04,16
2018,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-02-20,12
5046,Avengers,Setubal,Yoga,Solteiro(a),2023-04-29,52
7756,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-11-23,8
6479,Avengers,Espinho,Yoga,Casado(a),2024-04-17,81
8308,Avengers,Matosinhos,Yoga,Solteiro(a),2023-11-13,117
2797,Avengers,Matosinhos,Musculação,Viúvo(a),2023-02-15,10
8201,Avengers,Matosinhos,Ciclyn,Viúvo(a),2023-01-10,56
865,Avengers,Matosinhos,Yoga,Viúvo(a),2024-06-20,80
4996,Avengers,Setubal,Ciclyn,Divorciado(a),2023-12-11,92
2416,Avengers,Setubal,Ciclyn,Divorciado(a),2023-04-21,42
4355,Avengers,Matosinhos,Ciclyn,Casado(a),2023-11-18,61
573,Avengers,Setubal,Musculação,Solteiro(a),2024-01-21,14
2797,Avengers,Setubal,Ciclyn,Casado(a),2024-02-05,115
3998,Avengers,Gondomar,Yoga,Solteiro(a),2023-06-18,49
5928,Avengers,Setubal,Yoga,Casado(a),2023-01-31,1
3986,Avengers,Gondomar,Musculação,Casado(a),2023-02-14,111
3615,Avengers,Matosinhos,Yoga,Divorciado(a),2024-01-23,1
1463,Avengers,Matosinhos,Yoga,Solteiro(a),2024-02-20,38
8971,Avengers,Espinho,Ciclyn,Viúvo(a),2023-09-19,70
2779,Avengers,Gondomar,Yoga,Casado(a),2023-03-10,15
5519,Avengers,Setubal,Ciclyn,Casado(a),2023-05-28,112
570,Avengers,Setubal,Ciclyn,Divorciado(a),2024-02-27,17
5218,Avengers,Setubal,Yoga,Casado(a),2023-01-08,2
8096,Avengers,Matosinhos,Musculação,Solteiro(a),2023-04-27,21
8176,Avengers,Gondomar,Yoga,Divorciado(a),2023-11-15,78
9486,Avengers,Matosinhos,Musculação,Casado(a),2023-04-15,100
6612,Avengers,Matosinhos,Yoga,Solteiro(a),2024-05-19,43
2488,Avengers,Setubal,Yoga,Divorciado(a),2023-10-15,87
6401,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-05-26,90
329,Avengers,Espinho,Ciclyn,Casado(a),2023-07-03,115
1656,Avengers,Matosinhos,Musculação,Solteiro(a),2023-04-16,58
6155,Avengers,Matosinhos,Musculação,Casado(a),2023-11-28,7
4355,Avengers,Gondomar,Yoga,Casado(a),2023-08-23,36
5980,Avengers,Espinho,Musculação,Solteiro(a),2023-02-26,36
7528,Avengers,Setubal,Ciclyn,Viúvo(a),2024-02-11,48
3711,Avengers,Matosinhos,Yoga,Solteiro(a),2023-02-09,93
9340,Avengers,Espinho,Ciclyn,Divorciado(a),2024-04-05,54
7911,Avengers,Setubal,Yoga,Divorciado(a),2023-05-14,24
5757,Avengers,Matosinhos,Ciclyn,Divorciado(a),2023-01-22,31
5842,Avengers,Gondomar,Ciclyn,Solteiro(a),2023-06-26,40
5044,Avengers,Matosinhos,Musculação,Solteiro(a),2023-03-24,45
6821,Avengers,Matosinhos,Musculação,Divorciado(a),2023-04-11,37
9435,Avengers,Setubal,Ciclyn,Solteiro(a),2023-04-02,83
8388,Avengers,Matosinhos,Musculação,Divorciado(a),2023-11-23,19
8197,Avengers,Setubal,Musculação,Viúvo(a),2023-06-27,106
4224,Avengers,Matosinhos,Musculação,Viúvo(a),2024-06-29,96
5178,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-07-17,108
3709,Avengers,Espinho,Yoga,Viúvo(a),2023-01-05,51
79,Avengers,Gondomar,Ciclyn,Solteiro(a),2024-06-09,112
314,Avengers,Matosinhos,Yoga,Solteiro(a),2023-09-30,28
3574,Avengers,Espinho,Musculação,Divorciado(a),2023-02-28,28
3339,Avengers,Gondomar,Musculação,Casado(a),2024-04-30,7
8757,Avengers,Espinho,Musculação,Solteiro(a),2024-04-24,19
1463,Avengers,Setubal,Yoga,Casado(a),2024-02-20,19
5642,Avengers,Gondomar,Yoga,Solteiro(a),2024-03-05,109
3279,Avengers,Gondomar,Ciclyn,Casado(a),2024-01-15,4
5178,Avengers,Setubal,Yoga,Solteiro(a),2023-12-12,55
5044,Avengers,Setubal,Yoga,Viúvo(a),2023-08-01,46
7528,Avengers,Gondomar,Musculação,Solteiro(a),2023-01-20,84
4227,Avengers,Matosinhos,Ciclyn,Solteiro(a),2023-11-12,105
3683,Avengers,Gondomar,Ciclyn,Divorciado(a),2023-05-13,92
1844,Avengers,Gondomar,Yoga,Divorciado(a),2023-07-05,34
6899,Avengers,Setubal,Musculação,Solteiro(a),2023-11-24,38
918,Avengers,Espinho,Musculação,Casado(a),2024-03-12,22
475,Avengers,Gondomar,Musculação,Divorciado(a),2024-05-01,98
2797,Avengers,Setubal,Ciclyn,Casado(a),2024-04-26,15
2416,Avengers,Gondomar,Musculação,Solteiro(a),2023-08-20,46
9220,Avengers,Gondomar,Ciclyn,Casado(a),2023-03-30,99
8893,Avengers,Espinho,Ciclyn,Solteiro(a),2023-09-11,51
1668,Avengers,Gondomar,Musculação,Solteiro(a),2023-01-02,62
2018,Avengers,Espinho,Ciclyn,Solteiro(a),2023-09-08,60
4224,Avengers,Espinho,Yoga,Divorciado(a),2023-01-26,15
4151,Avengers,Setubal,Musculação,Casado(a),2023-08-04,86
5435,Avengers,Espinho,Musculação,Casado(a),2024-06-20,86
3711,Avengers,Gondomar,Musculação,Solteiro(a),2023-09-19,111
5432,Avengers,Espinho,Musculação,Casado(a),2024-02-07,111
5980,Avengers,Espinho,Yoga,Solteiro(a),2023-02-21,87
2018,Avengers,Setubal,Musculação,Solteiro(a),2024-05-03,114
5757,Avengers,Matosinhos,Yoga,Divorciado(a),2023-10-06,16
8893,Avengers,Setubal,Musculação,Viúvo(a),2023-07-29,89
5365,Avengers,Espinho,Yoga,Viúvo(a),2023-04-01,88
6899,Avengers,Espinho,Ciclyn,Divorciado(a),2023-01-19,47
5044,Avengers,Gondomar,Musculação,Viúvo(a),2024-03-13,65
352,Avengers,Setubal,Ciclyn,Viúvo(a),2023-02-24,64
4151,Avengers,Setubal,Yoga,Casado(a),2024-06-29,72
6188,Avengers,Espinho,Musculação,Viúvo(a),2023-03-15,120
5816,Avengers,Setubal,Yoga,Casado(a),2023-05-01,9
5044,Avengers,Setubal,Musculação,Divorciado(a),2023-10-28,75
8962,Avengers,Espinho,Musculação,Viúvo(a),2023-09-22,14
8648,Avengers,Espinho,Musculação,Viúvo(a),2023-07-23,86
